code,desc
5211,"Woven fabrics of cotton, containing predominantly, but < 85% cotton by weight, mixed principally or solely with man-made fibres and weighing > 200 g/m²"
5212,"Woven fabrics of cotton, containing predominantly, but < 85% cotton by weight, other than those mixed principally or solely with man-made fibres"
5301,"Flax, raw or processed, but not spun; flax tow and waste, incl. yarn waste and garnetted stock"
5302,"True hemp ""Cannabis sativa L."", raw or processed, but not spun; tow and waste of true hemp, incl. yarn waste and garnetted stock"
5303,"Jute and other textile bast fibres, raw or processed, but not spun; tow and waste of such fibres, incl. yarn waste and garnetted stock (excl. flax, true hemp and ramie)"
5305,"Coconut, abaca ""Manila hemp or Musa textilis Nee"", ramie, agave and other vegetable textile fibres, n.e.s., raw or processed, but not spun; tow, noils and waste of such fibres, incl. yarn waste and garnetted stock"
5306,Flax yarn
5307,Yarn of jute or of other textile bast fibres of heading 5303
5308,"Yarn of vegetable textile fibres; paper yarn (excl. flax yarn, yarn of jute or of other textile bast fibres of heading 5303 and cotton yarn)"
5309,Woven fabrics of flax
5310,Woven fabrics of jute or of other textile bast fibres of heading 5303
5311,"Woven fabrics of other vegetable textile fibres; woven fabrics of paper yarn (excl. those of flax, jute, other textile bast fibres of heading 5303 and cotton yarn)"
5401,"Sewing thread of man-made filaments, whether or not put up for retail sale"
5402,"Synthetic filament yarn, incl. synthetic monofilaments of < 67 decitex (excl. sewing thread and yarn put up for retail sale)"
5403,"Artificial filament yarn, incl. artificial monofilament of < 67 decitex (excl. sewing thread and yarn put up for retail sale)"
5404,"Synthetic monofilament of >= 67 decitex and with a cross sectional dimension of <= 1 mm; strip and the like, e.g. artificial straw, of synthetic textile material, with an apparent width of <= 5 mm"
5405,"Artificial monofilament of >= 67 decitex and with a cross sectional dimension of <= 1 mm; strip and the like, e.g. artificial straw, of synthetic textile material, with an apparent width of <= 5 mm"
5406,"Man-made filament yarn, put up for retail sale (excl. sewing thread)"
5407,"Woven fabrics of synthetic filament yarn, incl. monofilament of >= 67 decitex and with a cross sectional dimension of <= 1 mm"
5408,"Woven fabrics of artificial filament yarn, incl. monofilament of >= 67 decitex and a maximum diameter of <= 1 mm"
5501,Synthetic filament tow as specified in Note 1 to chapter 55
5502,Artificial filament tow as specified in Note 1 to chapter 55
5503,"Synthetic staple fibres, not carded, combed or otherwise processed for spinning"
5504,"Artificial staple fibres, not carded, combed or otherwise processed for spinning"
5505,"Waste of man-made staple fibres, incl. noils, yarn waste and garnetted stock"
5506,"Synthetic staple fibres, carded, combed or otherwise processed for spinning"
5507,"Artificial staple fibres, carded, combed or otherwise processed for spinning"
5508,"Sewing thread of man-made staple fibres, whether or not put up for retail sale"
5509,Yarn of synthetic staple fibres (excl. sewing thread and yarn put up for retail sale)
5510,Yarn of artificial staple fibres (excl. sewing thread and yarn put up for retail sale)
5511,"Yarn of man-made staple fibres, put up for retail sale (excl. sewing thread)"
5512,Woven fabrics containing >= 85% synthetic staple fibres by weight
5513,"Woven fabrics containing predominantly, but < 85% synthetic staple fibres by weight, mixed principally or solely with cotton and weighing <= 170 g/m²"
5514,"Woven fabrics containing predominantly, but < 85% synthetic staple fibres by weight, mixed principally or solely with cotton and weighing > 170 g/m²"
5515,"Woven fabrics containing predominantly, but < 85% synthetic staple fibres by weight, other than those mixed principally or solely with cotton"
5516,Woven fabrics of artificial staple fibres
5601,"Wadding of textile materials and articles thereof; textile fibres with a length of <= 5 mm ""flock"", textile dust and mill neps (excl. wadding and articles thereof impregnated or coated with pharmaceutical substances or put up for retail sale for medical, surgical, dental or veterinary purposes, and produ"
5602,"Felt, whether or not impregnated, coated, covered or laminated, n.e.s."
5603,"Nonwovens, whether or not impregnated, coated, covered or laminated, n.e.s."
5604,"Textile-covered rubber thread and cord; textile yarn, strip and the like of heading 5404 and 5405, impregnated, coated, covered or sheathed with rubber or plastics (excl. imitation catgut, thread and cord with fish-hook attachments or otherwise put up as fishing line)"
5605,"Metallised yarn, whether or not gimped, being textile yarn, or strip or the like of heading 5404 or 5405, of textile fibres, combined with metal in the form of thread, strip or powder or covered with metal (excl. yarns manufactured from a mixture of textile fibres and metal fibres, with anti-static prope"
5606,"Gimped yarn, gimped strip and the like of heading 5404 or 5405; chenille yarn, incl. flock chenille yarn, and loop wale-yarn (excl. metal yarn and metallised yarn of heading 5605; gimped horsehair yarn; textile-covered rubber thread; twine, cord and other gimped textile products of heading 5808; gimped m"
5607,"Twine, cordage, ropes and cables, whether or not plaited or braided and whether or not impregnated, coated, covered or sheathed with rubber or plastics"
5608,"Knotted netting of twine, cordage or rope, by the piece or metre; made-up fishing nets and other made-up nets, of textile materials (excl. hairnets, nets for sporting purposes, incl. landing nets, butterfly nets and the like)"
5609,"Articles of yarn, strip or the like of heading 5404 or 5405, or of twine, cordage, ropes or cables of heading 5607, n.e.s."
5701,"Carpets and other textile floor coverings, of textile materials, knotted, whether or not made up"
5702,"Carpets and other textile floor coverings, woven, not tufted or flocked, whether or not made up, incl. Kelem, Schumacks, Karamanie and similar hand-woven rugs"
5703,"Carpets and other textile floor coverings, tufted ""needle punched"", whether or not made up"
5704,"Carpets and other floor coverings, of felt, not tufted or flocked, whether or not made up"
5705,"Carpets and other textile floor coverings, whether or not made up (excl. knotted, woven or tufted ""needle punched"", and of felt)"
5801,"Woven pile fabrics and chenille fabrics (excl. terry towelling and similar woven terry fabrics, tufted textile fabrics and narrow woven fabrics of heading 5806)"
5802,"Terry towelling and similar woven terry fabrics, tufted textile fabrics (excl. narrow woven fabrics of heading 5806, carpets and other floor coverings)"
5803,Gauze (excl. narrow woven fabrics of heading 5806)
5804,"Tulles and other net fabrics (excl. woven, knitted or crocheted fabrics); lace in the piece, in strips or in motifs (excl. fabrics of heading 6002 to 6006)"
5805,"Hand-woven tapestries of the type Gobelin, Flanders, Aubusson, Beauvais and the like, and needle-worked tapestries, e.g. petit point, cross-stitch, whether or not made up (excl. Kelem, Schumacks, Karamanie and the like, and tapestries > 100 years old)"
5806,"Narrow woven fabrics of textile materials, with a width of <= 30 cm (excl. labels, badges and similar articles); narrow fabrics consisting of warp without weft assembled by means of an adhesive ""bolducs"""
5807,"Labels, badges and similar articles, of textile materials, in the piece, in strips or cut to shape or size, not embroidered"
5808,"Braids of textile materials, in the piece; ornamental trimmings of textile materials, in the piece, not embroidered, other than knitted or crocheted; tassels, pompons and similar articles of textile materials"
5809,"Woven fabrics of metal thread and woven fabrics of metallised yarn of heading 5605, of a kind used in apparel, as furnishing fabrics or for similar purposes, n.e.s."
5810,"Embroidery on a textile fabric ground, in the piece, in strips or in motifs"
5811,"Quilted textile products in the piece, composed of one or more layers of textile materials assembled with padding by stitching or otherwise (excl. embroidery of heading 5810 and quilted fabrics for bedding and furnishings)"
5901,"Textile fabrics coated with gum or amylaceous substances, of a kind used for the outer covers of books, the manufacture of boxes and articles of cardboard or the like; tracing cloth; prepared painting canvas; buckram and similar stiffened textile fabrics of a kind used for hat foundations (excl. plastic-"
